source_doc,eval_type,eval_method,variant,score,duration
10064,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.5,-6.402679531197799,1.6755752563476562
10064,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.7,-6.915371568579423,1.7005226612091064
10064,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.9,-7.227961126126741,1.7210180759429932
10064,Embeddings-based,LongDocFACTScore,deleted_words_0.1,-4.35925555229187,1.6376111507415771
10064,Embeddings-based,LongDocFACTScore,deleted_words_0.3,-5.2662727038065595,1.449195146560669
10064,Embeddings-based,LongDocFACTScore,deleted_words_0.5,-6.102014561494191,1.3634278774261475
10064,Embeddings-based,LongDocFACTScore,deleted_words_0.7,-7.188443809747696,1.1742026805877686
10064,Embeddings-based,LongDocFACTScore,deleted_words_0.9,-7.664530944824219,1.0649924278259277
10064,Embeddings-based,LongDocFACTScore,inserted_sentence_0.1,-2.990847028218783,1.4034984111785889
10064,Embeddings-based,LongDocFACTScore,inserted_sentence_0.3,-3.6066961218329037,1.5706062316894531
10064,Embeddings-based,LongDocFACTScore,inserted_sentence_0.5,-4.123232608749753,1.7504816055297852
10064,Embeddings-based,LongDocFACTScore,inserted_sentence_0.7,-4.317477407662765,1.845329761505127
10064,Embeddings-based,LongDocFACTScore,inserted_sentence_0.9,-4.572541569670041,1.8971786499023438
10064,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.1,-5.286054950011404,1.680025339126587
10064,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.3,-7.074757224635074,1.801405906677246
10064,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.5,-8.670099409003006,1.6759982109069824
10064,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.7,-8.711119074570504,1.7751312255859375
10064,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.9,-8.970773295352334,1.6980922222137451
10064,Embeddings-based,LongDocFACTScore,removed_sentence_0.1,-2.741050827503204,1.280590295791626
10064,Embeddings-based,LongDocFACTScore,removed_sentence_0.3,-2.96004319190979,1.143629789352417
10064,Embeddings-based,LongDocFACTScore,removed_sentence_0.5,-2.985893487930298,1.0868844985961914
10064,Embeddings-based,LongDocFACTScore,removed_sentence_0.7,-2.7890325784683228,1.0456616878509521
10064,Embeddings-based,LongDocFACTScore,removed_sentence_0.9,-2.103259801864624,0.9320015907287598
10064,Embeddings-based,LongDocFACTScore,repeated_sentence_0.1,-2.3300657814199273,1.3034393787384033
10064,Embeddings-based,LongDocFACTScore,repeated_sentence_0.3,-2.650094411589883,1.3178553581237793
10064,Embeddings-based,LongDocFACTScore,repeated_sentence_0.5,-2.750903855670582,1.309133768081665
10064,Embeddings-based,LongDocFACTScore,repeated_sentence_0.7,-2.856941082260825,1.3284072875976562
10064,Embeddings-based,LongDocFACTScore,repeated_sentence_0.9,-2.923628492788835,1.322892427444458
10064,Embeddings-based,LongDocFACTScore,10023_1,-6.302046014805033,5.958497524261475
10064,Embeddings-based,LongDocFACTScore,10024_1,-6.479641463445581,5.616271257400513
10064,Embeddings-based,LongDocFACTScore,10025_1,-6.439265713211178,7.073998689651489
10064,Embeddings-based,LongDocFACTScore,10050_1,-6.142037783350263,3.083118200302124
